total_calories,output_calories
0.36899998784065247,1.0485882
0.11800000071525574,0.13119416
0.22499999403953552,0.19565901
9.84414291381836,18.175406
19.54410743713379,22.43197
6.01200008392334,7.2471495
0.8220000267028809,1.0978261
16.469329833984375,15.535418
0.296999990940094,0.29003683
19.13915252685547,24.488482
7.522188186645508,7.7349086
23.860000610351562,20.543995
0.2565000057220459,7.6288095
31.57868194580078,26.147444
6.489999771118164,4.14817
10.379283905029297,10.634196
27.54155158996582,25.349697
7.533188819885254,8.433536
0.12800000607967377,0.15407689
19.929000854492188,18.976112
33.7829475402832,26.466745
0.23199999332427979,0.24859096
11.167999267578125,8.683269
3.64300799369812,4.7947984
11.339999198913574,10.000016
3.0920000076293945,2.5285323
0.5799999833106995,1.213783
0.07999999821186066,0.21491419
9.342677116394043,7.749282
29.070161819458008,26.874775
17.891090393066406,22.123016
18.84278106689453,22.627626
20.965911865234375,20.599237
0.039000000804662704,0.04185529
23.264999389648438,22.799326
22.45969009399414,22.06487
17.631999969482422,31.126015
9.98900032043457,10.238618
79.11799621582031,65.70837
6.474999904632568,13.636659
11.735166549682617,14.870378
55.444000244140625,60.792805
0.18299999833106995,0.16926123
0.03999999910593033,0.058176253
4.8036699295043945,4.087633
0.12200000137090683,0.11505163
6.906352996826172,6.4978023
0.14800000190734863,0.13776715
35.692813873291016,27.657158
1.277999997138977,1.7159363
21.780000686645508,24.950003
3.3023900985717773,4.4107184
29.044002532958984,20.578886
12.088501930236816,20.587076
7.341000080108643,4.12346
3.328460931777954,3.2237859
24.75,27.259846
0.3240000009536743,0.26915836
2.5920000076293945,2.4590912
2.898097038269043,6.659759
9.65999984741211,9.178401
6.610000133514404,10.177115
5.242000102996826,5.611243
32.323368072509766,27.539125
24.265119552612305,23.051949
35.13688659667969,29.819437
14.794407844543457,14.189841
1.6319999694824219,2.6760354
10.4399995803833,10.20532
8.972794532775879,13.119801
0.5289999842643738,0.4794615
8.670679092407227,8.554038
7.169000148773193,4.9667063
43.20623016357422,41.79171
0.972000002861023,3.4052486
7.0329999923706055,8.664063
22.27199935913086,22.382727
49.82951354980469,35.21376
0.10700000077486038,0.089610934
10.095442771911621,7.6989164
0.9440000057220459,0.7010084
3.375080108642578,4.305184
0.30799999833106995,0.25808752
2.940000057220459,4.5639954
7.76200008392334,29.964895
0.45899999141693115,0.43833062
3.36299991607666,4.1884313
0.6700000166893005,2.2884197
29.23310089111328,35.511135
1.8580000400543213,2.1522713
0.1080000028014183,0.119744025
3.5420000553131104,5.7711926
9.824999809265137,9.619441
24.91900062561035,21.321114
8.421074867248535,16.987608
21.073911666870117,17.04801
22.68689727783203,10.203275
12.049188613891602,13.166384
21.973552703857422,16.312162
18.22709083557129,22.331976
0.39800000190734863,0.40198374
18.18438148498535,22.865973
0.06300000101327896,0.07583512
23.95600128173828,19.706512
4.754446983337402,7.8405156
13.841577529907227,12.265576
29.04599952697754,20.650734
4.10161018371582,5.8514047
4.4054179191589355,2.8360817
26.35072135925293,10.887123
0.12800000607967377,0.16888882
58.904998779296875,47.764637
0.6959999799728394,1.3314939
28.73699951171875,28.808428
0.16599999368190765,0.15075627
29.80680274963379,32.917706
0.06499999761581421,1.1990179
1.5750000476837158,1.2514879
0.31200000643730164,0.5440399
65.49688720703125,57.975323
0.1120000034570694,0.11304523
0.3720000088214874,0.38901594
10.687347412109375,10.2613325
12.463075637817383,21.42546
0.019999999552965164,0.030722117
2.438999891281128,3.340676
19.94879722595215,19.206606
6.084000110626221,8.355283
0.2840000092983246,0.2571175
9.242703437805176,8.986233
2.9119999408721924,2.6208134
7.606812953948975,9.185748
20.122177124023438,17.773016
6.75,6.646545
6.58469295501709,4.023807
37.81238555908203,35.14839
24.27223014831543,25.047283
0.12300000339746475,0.18422039
8.32785415649414,7.9574466
66.44000244140625,64.58027
13.20541763305664,19.49337
2.111999988555908,1.9021608
30.19499969482422,27.264612
1.1970000267028809,0.9579467
0.25200000405311584,0.27668715
15.777068138122559,13.242276
8.511058807373047,18.528727
7.735375881195068,7.6892586
0.4230000078678131,0.40652436
19.35554313659668,19.091566
5.961999893188477,6.7075953
14.22800064086914,24.675266
12.685998916625977,11.054048
7.8031511306762695,6.069788
10.663426399230957,18.156515
12.352043151855469,11.793284
0.04100000113248825,0.11820552
0.28700000047683716,0.444081
12.479999542236328,14.888332
7.559999942779541,8.539373
3.9000000953674316,5.120534
0.23100000619888306,-0.007854087
0.32499998807907104,2.930381
6.4629998207092285,7.2294707
16.08677864074707,13.570743
0.28600001335144043,0.29362124
0.5799999833106995,0.46217537
14.045854568481445,11.657209
0.1120000034570694,0.11424719
0.4410000145435333,2.394478
5.760000228881836,5.891725
31.753170013427734,23.981544
1.0499999523162842,1.4219753
1.9320000410079956,5.2046666
8.288129806518555,7.0388007
28.684999465942383,29.474916
31.391998291015625,14.102658
21.659854888916016,21.646208
20.09600067138672,20.117245
0.01600000075995922,0.02365707
0.1940000057220459,0.16421717
3.2899999618530273,3.799543
0.04399999976158142,0.025462039
9.348527908325195,9.318207
5.02144718170166,8.294051
11.420783042907715,6.713036
23.3179988861084,21.412853
0.04899999871850014,0.03742889
0.08799999952316284,0.066344485
0.08399999886751175,0.096442625
8.397309303283691,6.752673
0.04399999976158142,0.040767826
0.16200000047683716,0.6482132
9.284704208374023,9.685985
